Unnamed: 0,datetime,open,high,low,close,volume,signals,trade_type,ema_20,ema_40,sma_4,sma_16,sma_32,sma_200,vol_avg_40,volume_condition
3575,2020-07-02 14:00:00,9249.04,9256.4,9011.0,9049.61,55469.053,0,hold,9191.365114645729,9179.1314365885,9177.955,9212.786875,9180.237812500001,9305.50525,14531.998075,True
3576,2020-07-02 16:00:00,9049.62,9079.14,8936.0,9067.03,49604.475,0,hold,9179.52367515566,9173.663073828086,9141.0525,9206.516875,9176.124375,9303.8239,15417.040949999999,True
3577,2020-07-02 18:00:00,9067.03,9080.39,9028.54,9056.52,15054.312,0,hold,9167.809039426547,9167.948777543788,9105.552500000002,9200.191875,9172.803125,9301.30905,15467.509849999999,False
3578,2020-07-02 20:00:00,9056.53,9150.0,9037.94,9125.76,16349.79,0,hold,9163.804369004973,9165.89078839531,9074.73,9194.7975,9172.6953125,9299.2551,15226.374475,False
3579,2020-07-02 22:00:00,9125.77,9140.0,9079.38,9087.72,11590.046,0,hold,9156.558238623546,9162.077579205295,9084.2575,9183.795625,9170.926875,9297.193800000001,14968.2366,False
3580,2020-07-03 00:00:00,9087.72,9121.77,9065.82,9108.0,8140.058,0,hold,9151.933644468922,9159.439648512354,9094.5,9173.329375,9169.4196875,9295.2088,14724.256925,False
3581,2020-07-03 02:00:00,9108.01,9120.0,9085.18,9093.67,5628.239,0,hold,9146.384725948072,9156.231372975166,9103.7875,9164.271875,9167.639374999999,9293.1409,14586.555924999999,False
3582,2020-07-03 04:00:00,9093.68,9113.16,9076.21,9109.57,6100.771,0,hold,9142.878561572064,9153.955208439793,9099.74,9156.276875,9166.9671875,9291.028799999998,14213.987824999998,False
3583,2020-07-03 06:00:00,9109.48,9114.0,9086.66,9103.89,5448.296,0,hold,9139.16536523187,9151.513003150045,9103.7825,9148.189375,9164.9196875,9289.29995,14029.4225,False
3584,2020-07-03 08:00:00,9103.88,9124.52,9036.06,9076.5,14573.203,0,hold,9133.197235209786,9147.853832264676,9095.9075,9137.47125,9162.6665625,9287.347099999999,14136.752199999999,False
3585,2020-07-03 10:00:00,9076.5,9099.0,9055.9,9096.98,9371.158,0,hold,9129.747974713617,9145.3721819103,9096.735,9128.720000000001,9161.5328125,9285.30705,14249.760674999998,False
3586,2020-07-03 12:00:00,9096.99,9124.32,9089.0,9089.02,13071.518,0,hold,9125.869119978986,9142.623294987849,9091.5975,9120.990625,9159.4071875,9283.2498,14302.04865,False
3587,2020-07-03 14:00:00,9089.02,9105.0,9076.0,9098.25,8035.103,0,hold,9123.238727600035,9140.45874401283,9090.1875,9114.045625,9158.137812500001,9281.14545,14225.022575,False
3588,2020-07-03 16:00:00,9098.24,9113.0,9079.79,9088.38,7125.201,0,hold,9119.918848780984,9137.918317475618,9093.157500000001,9106.154375,9157.009062500001,9279.3342,14133.623800000001,False
3589,2020-07-03 18:00:00,9088.38,9092.27,9068.35,9083.35,6511.264,0,hold,9116.436101278034,9135.256448330469,9089.75,9098.956250000001,9155.2775,9277.46865,14102.81555,False
3590,2020-07-03 20:00:00,9083.36,9095.0,9068.86,9094.76,4395.018,1,close,9114.371710680123,9133.28101182654,9091.185000000001,9089.313124999999,9153.76375,9275.73435,13403.9333,False
3591,2020-07-03 22:00:00,9094.77,9102.94,9041.0,9057.52,8547.509,0,hold,9108.957262043925,9129.585352713051,9081.0025,9089.8075,9151.2971875,9273.47835,13161.191750000002,False
3592,2020-07-04 00:00:00,9058.07,9080.0,9045.37,9071.55,7115.618,0,hold,9105.394665658789,9126.75435989778,9076.795,9090.09,9148.3034375,9271.43635,13023.5657,False
3593,2020-07-04 02:00:00,9071.55,9097.7,9066.71,9083.88,6435.976,0,hold,9103.34564988176,9124.662927707644,9076.9275,9091.8,9145.9959375,9269.48065,12908.412375,False
3594,2020-07-04 04:00:00,9083.87,9091.0,9077.24,9090.14,3242.397,0,hold,9102.08796894064,9122.978882453612,9075.7725,9089.57375,9142.185625,9267.7428,12830.9218,False
3595,2020-07-04 06:00:00,9090.15,9091.0,9070.0,9074.41,3963.627,0,hold,9099.451971898674,9120.609668675386,9079.994999999999,9088.741875,9136.26875,9266.149599999999,12752.3665,False
3596,2020-07-04 08:00:00,9074.41,9083.96,9068.6,9073.99,3527.587,0,hold,9097.02702219404,9118.3355384961,9080.605,9086.61625,9129.9728125,9264.52955,12534.35855,False
3597,2020-07-04 10:00:00,9073.99,9076.99,9052.0,9058.67,6212.373,0,hold,9093.373972461271,9115.42502442312,9074.3025,9084.42875,9124.3503125,9263.35485,12506.69915,False
3598,2020-07-04 12:00:00,9058.67,9085.0,9042.84,9078.0,7833.536,0,hold,9091.90978460782,9113.59941347565,9071.2675,9082.455625,9119.366250000001,9261.696549999999,12493.900024999999,False
3599,2020-07-04 14:00:00,9078.0,9081.47,9051.0,9066.49,6170.107,0,hold,9089.48885274041,9111.301393306105,9069.287499999999,9080.118124999999,9114.153750000001,9259.73675,12480.604625,False
3600,2020-07-04 16:00:00,9066.49,9194.0,9062.0,9169.98,27576.11,1,close,9097.15467628894,9114.163764364344,9093.285,9085.960625,9111.7159375,9258.5046,12755.261349999999,False
3601,2020-07-04 18:00:00,9169.97,9191.65,9108.94,9131.33,17628.352,1,close,9100.409469023329,9115.001141712422,9111.45,9088.107499999998,9108.41375,9257.0363,12939.582425,False
3602,2020-07-04 20:00:00,9131.33,9147.0,9122.0,9122.52,5732.884,1,close,9102.515233878248,9115.367915287428,9122.58,9090.20125,9105.595937499998,9255.5446,12361.8873,False
3603,2020-07-04 22:00:00,9122.52,9143.75,9115.0,9137.18,4776.871,1,close,9105.816640175555,9116.431919419749,9140.2525,9092.634375,9103.34,9254.0507,11914.889825,False
3604,2020-07-05 00:00:00,9137.18,9146.35,9122.0,9127.44,4268.207,1,close,9107.876007777886,9116.968898960247,9129.6175,9095.075625,9100.615000000002,9252.6379,11451.758,False
3605,2020-07-05 02:00:00,9127.44,9133.0,9116.5,9128.0,3955.749,1,close,9109.792578465707,9117.507001449992,9128.785,9097.86625,9098.411250000001,9251.14035,11296.94595,False
3606,2020-07-05 04:00:00,9128.01,9131.42,9064.0,9080.75,10101.184,0,hold,9107.026618611832,9115.713976989018,9118.3425,9096.990625,9093.151875,9249.5504,11338.392125,False
3607,2020-07-05 06:00:00,9079.06,9083.69,9040.0,9062.52,15743.497,0,hold,9102.787893029752,9113.119148843212,9099.677500000002,9097.303124999999,9093.555312499999,9247.945199999998,11549.4733,False
3608,2020-07-05 08:00:00,9062.51,9076.02,8986.51,9021.07,17286.21,0,hold,9095.005236550727,9108.628946460616,9073.085,9094.148125,9092.1190625,9246.04985,11821.90185,False
3609,2020-07-05 10:00:00,9021.08,9049.0,8999.0,9035.32,12711.25,0,hold,9089.3209283078,9105.052900291805,9049.915,9091.113125,9091.4565625,9244.268900000001,11989.137924999999,False
3610,2020-07-05 12:00:00,9035.33,9046.0,9011.1,9014.9,11691.248,0,hold,9082.233220849914,9100.655197838543,9033.4525,9086.410625,9087.9921875,9242.5172,12036.757199999998,False
3611,2020-07-05 14:00:00,9014.89,9069.0,8998.01,9028.98,12496.436,0,hold,9077.161485530874,9097.15884672447,9025.0675,9083.57125,9086.1565625,9240.754149999999,11908.296,False
3612,2020-07-05 16:00:00,9028.98,9051.31,9022.0,9030.71,4878.891,0,hold,9072.737534527934,9093.917439567176,9027.477499999999,9080.866250000001,9083.74125,9239.3077,11747.5033,False
3613,2020-07-05 18:00:00,9030.72,9053.89,9030.23,9031.31,3065.269,0,hold,9068.792055049084,9090.863418124876,9026.474999999999,9079.15625,9081.7925,9238.1206,11530.6878,False
3614,2020-07-05 20:00:00,9031.5,9060.0,8900.0,9031.03,25113.261,0,hold,9065.195668853934,9087.944714801712,9030.5075,9076.220625,9079.338125,9236.6744,11663.54135,False
3615,2020-07-05 22:00:00,9031.03,9100.0,9022.01,9071.86,18234.364,0,hold,9065.830367058325,9087.160094567482,9041.2275,9076.556250000001,9078.3371875,9235.55875,10732.674125000001,False
3616,2020-07-06 00:00:00,9071.87,9087.09,9058.1,9086.35,6396.493,0,hold,9067.784617814674,9087.120577759311,9055.1375,9071.329375,9078.645,9234.19435,9652.474575,False
3617,2020-07-06 02:00:00,9086.36,9123.0,9075.21,9087.3,11042.671,1,close,9069.643225641848,9087.129330063735,9069.135,9068.577500000001,9078.3425,9232.71955,9552.18355,False
3618,2020-07-06 04:00:00,9087.31,9112.0,9080.14,9112.0,7642.415,1,close,9073.677204152147,9088.34253347526,9089.3775,9067.92,9079.060625,9231.3428,9334.499175,False
3619,2020-07-06 06:00:00,9112.0,9238.23,9107.0,9199.71,36425.048,1,close,9085.680327566228,9093.77509281793,9121.34,9071.828125,9082.23125,9230.4556,9955.374225,True
3620,2020-07-06 08:00:00,9199.72,9205.65,9180.0,9201.38,7572.385,1,close,9096.699343988492,9099.02411268047,9150.0975,9076.449375,9085.762499999999,9229.9105,9941.1824,False
3621,2020-07-06 10:00:00,9201.26,9230.0,9171.0,9221.24,10767.004,1,close,9108.560358846731,9104.985863281425,9183.5825,9082.276875,9090.071562500001,9229.50225,10069.651525,False
3622,2020-07-06 12:00:00,9221.24,9275.08,9200.0,9249.84,29558.29,1,close,9122.01556276609,9112.05191873111,9218.0425,9092.845,9094.9178125,9229.1029,10656.089499999998,True
3623,2020-07-06 14:00:00,9249.84,9320.0,9225.24,9302.99,25276.089,0,hold,9139.251223455032,9121.365971475932,9243.8625,9107.874375000001,9102.588749999999,9229.082849999999,11151.784325,False
3624,2020-07-06 16:00:00,9302.99,9348.0,9288.88,9307.29,25297.752,0,hold,9155.254916459317,9130.435436281983,9270.34,9125.763125,9109.955625,9229.069249999999,11419.89805,False
3625,2020-07-06 18:00:00,9307.29,9317.01,9261.0,9287.38,13965.592,0,hold,9167.838257748905,9138.091268658472,9286.875,9141.516875,9116.315,9228.88645,11534.758899999999,False
3626,2020-07-06 20:00:00,9287.83,9297.0,9255.1,9272.45,7298.152,0,hold,9177.801280820438,9144.645353114156,9292.5275,9157.61375,9122.012187499999,9228.7038,11390.42475,False
3627,2020-07-06 22:00:00,9272.45,9379.0,9262.24,9339.6,18401.937,0,hold,9193.210682647064,9154.155335889076,9301.68,9177.0275,9130.299375,9228.91155,11649.5956,False
3628,2020-07-07 00:00:00,9339.59,9380.0,9306.28,9308.0,16117.849,0,hold,9204.14299858544,9161.659953650584,9301.8575,9194.358125,9137.6121875,9229.0116,11874.4118,False
3629,2020-07-07 02:00:00,9308.0,9314.0,9256.1,9292.92,12740.42,0,hold,9212.59795110111,9168.0628827408,9303.2425,9210.70875,9144.932499999999,9228.87615,12030.1407,False
3630,2020-07-07 04:00:00,9292.62,9301.87,9265.97,9285.55,6733.802,0,hold,9219.545765281957,9173.793961631492,9306.5175,9226.61625,9151.418437499999,9228.875750000001,12088.6103,False
3631,2020-07-07 06:00:00,9285.55,9285.56,9237.05,9260.99,11942.869,0,hold,9223.492835255103,9178.04742691776,9286.865,9238.436875,9157.496562499999,9228.9007,12173.4943,False
3632,2020-07-07 08:00:00,9260.99,9274.27,9220.0,9227.91,12908.334,0,hold,9223.91351761176,9180.47974755592,9266.8425,9247.284375000001,9159.306875,9228.6977,12318.3122,False
3633,2020-07-07 10:00:00,9227.69,9273.0,9220.1,9271.11,9283.263,0,hold,9228.408420696354,9184.90073548002,9261.39,9258.7725,9163.675,9228.643250000001,12389.494374999998,False
3634,2020-07-07 12:00:00,9271.12,9295.55,9233.0,9262.01,14600.998,0,hold,9231.608571106224,9188.66216301758,9255.505000000001,9268.148125,9168.0340625,9228.30635,12673.4594,False
3635,2020-07-07 14:00:00,9262.01,9282.0,9245.0,9274.99,9352.735,0,hold,9235.740135762777,9192.87327701672,9259.005000000001,9272.853125,9172.340624999999,9227.9111,12808.1871,False
3636,2020-07-07 16:00:00,9274.99,9283.91,9255.0,9281.44,5850.081,0,hold,9240.092503785369,9197.193604967124,9272.3875,9277.856875,9177.153124999999,9227.47745,12866.24945,False
3637,2020-07-07 18:00:00,9281.44,9286.49,9230.0,9239.78,9636.3,0,hold,9240.062741520096,9199.27099009068,9264.555,9279.015625,9180.646250000002,9226.84285,12951.847624999999,False
3638,2020-07-07 20:00:00,9239.79,9262.52,9201.23,9243.71,12972.662,0,hold,9240.410099470562,9201.438746671622,9259.98,9278.6325,9185.73875,9226.1464,13080.325775000001,False
3639,2020-07-07 22:00:00,9243.71,9269.14,9231.0,9258.51,5694.662,0,hold,9242.133899520986,9204.222710248616,9255.86,9275.852499999999,9191.8634375,9225.61895,13068.43965,False
3640,2020-07-08 00:00:00,9258.51,9278.16,9233.47,9274.21,7680.043,0,hold,9245.188766233274,9207.63672438283,9254.0525,9273.785,9199.7740625,9225.18785,12571.037975000001,False
3641,2020-07-08 02:00:00,9274.22,9320.0,9272.46,9310.0,15419.15,0,hold,9251.361264687248,9212.63005490074,9271.6075,9275.19875,9208.3578125,9224.96275,12515.807925,False
3642,2020-07-08 04:00:00,9310.0,9320.0,9252.0,9270.24,12453.705,0,hold,9253.15923947894,9215.440296125094,9278.24,9275.060625,9216.3371875,9224.581400000001,12683.828449999999,False
3643,2020-07-08 06:00:00,9270.24,9290.07,9260.04,9282.85,5805.753,0,hold,9255.986930957137,9218.728574362896,9284.325,9271.513749999998,9224.270625,9224.14565,12709.550500000001,False
3644,2020-07-08 08:00:00,9282.86,9299.78,9264.53,9281.17,9027.754,0,hold,9258.385318485029,9221.774497564704,9286.065,9269.836874999999,9232.097500000002,9223.8272,12828.539175,False
3645,2020-07-08 10:00:00,9281.0,9309.96,9277.19,9308.0,8813.198,0,hold,9263.11052624836,9225.980619634718,9285.565,9270.779375,9240.744062500002,9223.6281,12949.9754,False
3646,2020-07-08 12:00:00,9308.0,9467.56,9283.0,9433.0,40490.007,1,long,9279.290476129469,9236.079125994,9326.255000000001,9279.994999999999,9253.305625,9224.1431,13709.695975,True
3647,2020-07-08 14:00:00,9433.0,9470.0,9391.8,9410.92,30881.722,0,hold,9291.826621259994,9244.607949116244,9358.2725,9289.365625,9263.90125,9224.73015,14088.151600000001,False
3648,2020-07-08 16:00:00,9410.91,9432.01,9381.64,9421.82,12625.466,0,hold,9304.206943044755,9253.252439403255,9393.435000000001,9301.484999999999,9274.3846875,9224.92635,13971.633000000002,False
3649,2020-07-08 18:00:00,9421.82,9445.0,9406.14,9431.52,6961.746,0,hold,9316.331996088114,9261.94841796895,9424.315,9311.510625,9285.141562499999,9225.183299999999,13827.895400000003,False
3650,2020-07-08 20:00:00,9431.53,9448.46,9413.8,9430.58,8140.908,0,hold,9327.212758365436,9270.174348799734,9423.710000000001,9322.04625,9295.0971875,9225.28035,13739.136900000001,False
3651,2020-07-08 22:00:00,9430.58,9466.0,9420.0,9436.08,11943.549,0,hold,9337.581067092537,9278.267307394868,9430.0,9332.114375000001,9302.483750000001,9225.3771,13725.314725,False
3652,2020-07-09 00:00:00,9436.08,9440.81,9382.0,9385.46,10767.821,0,hold,9342.140965464676,9283.496219229264,9420.91,9338.615625,9308.23625,9225.220249999998,13872.537975,False
3653,2020-07-09 02:00:00,9385.47,9409.15,9360.0,9386.6,10602.301,0,hold,9346.375159229943,9288.525671949788,9409.68,9347.791875,9313.40375,9224.85885,14060.963775,False
3654,2020-07-09 04:00:00,9386.17,9406.17,9378.6,9382.89,7093.483,0,hold,9349.852763112807,9293.128809903455,9397.7575,9356.490625,9317.561562500001,9224.43815,13610.469325000002,False
3655,2020-07-09 06:00:00,9382.89,9419.07,9380.0,9404.08,7326.613,0,hold,9355.017261863968,9298.541063078896,9389.7575,9365.58875,9320.720625,9224.00945,13337.77555,False
3656,2020-07-09 08:00:00,9404.08,9406.34,9381.62,9384.34,5726.238,0,hold,9357.80990359121,9302.726377075049,9389.4775,9372.471875000001,9323.1284375,9222.9994,13321.019175,False
3657,2020-07-09 10:00:00,9384.33,9404.5,9352.01,9403.25,12315.103,0,hold,9362.137531820616,9307.62996843724,9393.64,9378.300000000001,9326.749375,9222.196,13352.829975,False
3658,2020-07-09 12:00:00,9403.26,9435.0,9377.0,9396.34,13512.151,0,hold,9365.394909742465,9311.957287050056,9397.0025,9386.18125,9330.6209375,9220.71675,13499.573374999998,False
3659,2020-07-09 14:00:00,9396.33,9396.95,9164.33,9211.0,76408.035,-1,close,9350.690632624131,9307.032541340295,9348.7325,9381.690625,9326.602187499999,9218.3368,14499.14805,True
3660,2020-07-09 16:00:00,9210.99,9244.21,9190.32,9213.08,19409.191,-1,close,9337.5848580885,9302.44949054321,9305.9175,9377.435,9323.6359375,9216.13895,14795.0682,False
3661,2020-07-09 18:00:00,9213.08,9237.0,9192.0,9220.97,11497.363,-1,close,9326.478681127692,9298.47488124842,9260.3475,9371.995625,9321.3875,9213.93815,14813.327175000002,False
3662,2020-07-09 20:00:00,9220.96,9255.25,9210.39,9249.17,8231.694,-1,close,9319.11594959172,9296.069765089958,9223.555,9360.50625,9320.250625,9212.0283,14280.162275,False
3663,2020-07-09 22:00:00,9249.16,9254.7,9219.86,9236.28,5465.863,-1,close,9311.226811535364,9293.15319118313,9229.875,9349.59125,9319.4784375,9209.86905,13784.906625,False
3664,2020-07-10 00:00:00,9236.29,9239.0,9212.4,9225.59,5743.948,-1,close,9303.070924722471,9289.85742575956,9233.002499999999,9337.326875,9319.4059375,9207.95165,13296.061525000001,False
3665,2020-07-10 02:00:00,9225.58,9232.0,9194.06,9225.03,6313.58,-1,close,9295.638455701284,9286.695112307874,9234.0175,9324.42125,9317.965937500001,9205.8793,13104.761225,False
3666,2020-07-10 04:00:00,9225.04,9229.0,9121.42,9149.41,29141.113,0,hold,9281.711936110689,9279.998277561148,9209.077500000001,9306.848125,9314.4471875,9203.4051,13650.83525,False
3667,2020-07-10 06:00:00,9149.41,9168.0,9129.79,9153.71,11263.856,0,hold,9269.521275528718,9273.837873777677,9188.435,9289.199999999999,9310.6571875,9200.6942,13472.383225000001,False
3668,2020-07-10 08:00:00,9153.85,9198.19,9152.0,9183.06,12536.76,0,hold,9261.286868335506,9269.40968481291,9177.8025,9276.55,9307.5828125,9198.2545,13382.856,False
3669,2020-07-10 10:00:00,9183.07,9204.0,9160.0,9162.25,9112.396,0,hold,9251.854785636888,9264.18238311472,9162.1075,9262.528124999999,9305.16,9195.8305,13292.1554,False
3670,2020-07-10 12:00:00,9162.24,9202.0,9160.0,9183.0,11988.042,0,hold,9245.297187004804,9260.22226686522,9170.505,9250.035,9303.262812500001,9193.52455,13423.5114,False
3671,2020-07-10 14:00:00,9183.0,9249.55,9164.43,9245.55,17403.975,0,hold,9245.321264432918,9259.506546530332,9193.465,9240.126875,9302.8578125,9191.594000000001,13560.039050000001,False
3672,2020-07-10 16:00:00,9245.43,9253.79,9207.0,9222.91,9704.16,0,hold,9243.18685829645,9257.721349138608,9203.4275,9230.037499999999,9301.254687499999,9189.444,13479.934700000002,False
3673,2020-07-10 18:00:00,9222.92,9240.0,9210.0,9234.43,4617.33,0,hold,9242.352871792027,9256.585185765996,9221.4725,9219.48625,9298.893124999999,9187.3307,13363.286375,False
3674,2020-07-10 20:00:00,9234.43,9250.87,9209.0,9216.16,6766.725,0,hold,9239.85831257374,9254.613225484729,9229.7625,9208.225,9297.203125,9185.12895,13167.42955,False
3675,2020-07-10 22:00:00,9216.16,9317.24,9209.73,9288.39,16257.989,0,hold,9244.480378042908,9256.260873022058,9240.4725,9213.061875,9297.376250000001,9183.975900000001,13340.0609,False
3676,2020-07-11 00:00:00,9288.39,9301.74,9266.1,9285.0,6956.72,0,hold,9248.339389657867,9257.662781655128,9255.994999999999,9217.556875,9297.4959375,9182.735900000001,13367.726874999998,False
3677,2020-07-11 02:00:00,9285.0,9288.86,9258.0,9266.51,5136.751,0,hold,9250.069923976163,9258.094353281704,9264.015,9220.403125,9296.199374999998,9182.38215,13255.23815,False
3678,2020-07-11 04:00:00,9266.32,9278.0,9254.0,9261.78,5143.689,0,hold,9251.185169311768,9258.2741409265,9275.42,9221.19125,9290.84875,9181.9146,13059.513825,False
3679,2020-07-11 06:00:00,9261.78,9280.0,9256.92,9269.98,4072.707,0,hold,9252.97515318684,9258.84515844228,9270.817500000001,9223.2975,9286.444375,9181.987149999999,13018.96495,False
3680,2020-07-11 08:00:00,9269.97,9271.7,9178.91,9206.25,18699.714,0,hold,9248.525138597615,9256.27954095729,9251.130000000001,9222.088749999999,9279.707812499999,9181.4732,13294.456725,False
3681,2020-07-11 10:00:00,9206.24,9235.0,9197.5,9199.39,6503.104,0,hold,9243.845601588318,9253.504441398398,9234.349999999999,9220.48625,9272.45375,9180.9612,13071.555575000002,False
3682,2020-07-11 12:00:00,9199.38,9228.06,9195.0,9221.58,5718.027,0,hold,9241.725068103717,9251.947151574084,9224.3,9224.996874999999,9265.9225,9180.6941,12903.163625,False
3683,2020-07-11 14:00:00,9221.59,9233.54,9206.0,9223.92,4337.518,0,hold,9240.029347331934,9250.57997344852,9212.785,9229.385,9259.2925,9180.3217,12866.45775,False
3684,2020-07-11 16:00:00,9223.92,9250.0,9203.79,9218.15,7613.853,0,hold,9237.945599966988,9248.9980235242,9215.76,9231.578125,9254.064062500001,9180.0175,12831.110225,False
3685,2020-07-11 18:00:00,9218.15,9227.34,9205.0,9205.32,2946.41,0,hold,9234.838399970133,9246.867388230336,9217.2425,9234.27,9248.399062499999,9180.54585,12684.440525,False
3686,2020-07-11 20:00:00,9205.32,9220.0,9202.35,9217.3,2366.06,0,hold,9233.168076163454,9245.425076609345,9216.172499999999,9236.41375,9243.224375,9180.75235,11731.34185,False
3687,2020-07-11 22:00:00,9217.3,9254.27,9209.49,9233.5,5481.968,0,hold,9233.19968795741,9244.84336555523,9218.5675,9235.660624999999,9237.893750000001,9181.07265,11096.348,False
3688,2020-07-12 00:00:00,9233.5,9295.0,9231.03,9268.51,10568.931,-1,close,9236.562574818608,9245.997835528146,9231.1575,9238.510624999999,9234.2740625,9181.142950000001,11044.934625,False
3689,2020-07-12 02:00:00,9268.52,9283.0,9260.43,9270.72,4706.028,0,hold,9239.815662931123,9247.203794770674,9247.5075,9240.77875,9230.1325,9181.2305,10988.541675,False
3690,2020-07-12 04:00:00,9270.24,9283.0,9255.25,9267.88,4840.788,0,hold,9242.488456937685,9248.212390147712,9260.1525,9244.01125,9226.118125,9181.6143,10906.038675,False
3691,2020-07-12 06:00:00,9267.88,9269.18,9242.0,9256.21,4130.783,0,hold,9243.795270562665,9248.60251745758,9265.83,9242.0,9227.5309375,9181.7181,10710.719525,False
3692,2020-07-12 08:00:00,9256.21,9274.65,9243.01,9261.66,6014.518,0,hold,9245.49667336622,9249.239467825502,9264.1175,9240.54125,9229.0490625,9181.6344,10591.88695,False
3693,2020-07-12 10:00:00,9261.79,9270.0,9244.62,9246.53,4790.856,0,hold,9245.59508542658,9249.107298663284,9258.07,9239.2925,9229.847812499998,9181.467050000001,10446.600825,False
3694,2020-07-12 12:00:00,9246.53,9349.0,9180.17,9215.34,38076.868,1,long,9242.71364871929,9247.460113362631,9244.935,9236.39,9228.790625,9181.0405,11221.18545,True
3695,2020-07-12 14:00:00,9215.34,9226.0,9201.65,9214.35,9498.208,0,hold,9240.01234884126,9245.84498588153,9234.470000000001,9232.913125000001,9228.1053125,9180.878499999999,11275.475325000001,False
3696,2020-07-12 16:00:00,9214.35,9221.27,9203.0,9215.93,5533.726,-1,close,9237.718791808758,9244.385718277552,9223.0375,9233.518124999999,9227.8034375,9180.68325,11270.662525,False
3697,2020-07-12 18:00:00,9215.93,9238.39,9155.0,9220.34,13987.918,-1,close,9236.063668779352,9243.212756410354,9216.490000000002,9234.8275,9227.656874999999,9180.575,11312.482899999999,False
3698,2020-07-12 20:00:00,9220.34,9274.0,9214.75,9261.09,8119.133,-1,close,9238.447128895605,9244.084817073264,9227.9275,9237.296875,9231.146875,9180.785750000001,11177.65745,False
3699,2020-07-12 22:00:00,9261.25,9332.0,9261.25,9300.69,17574.125,0,hold,9244.375021381737,9246.846045508715,9249.5125,9242.095,9235.74,9181.5698,9706.809700000002,False
3700,2020-07-13 00:00:00,9300.7,9320.0,9264.0,9284.52,10320.649,0,hold,9248.198352678712,9248.683799386336,9266.66,9246.243125,9238.910624999999,9181.930550000001,9479.596150000001,False
3701,2020-07-13 02:00:00,9284.52,9291.36,9270.25,9272.87,3267.546,0,hold,9250.54803337598,9249.863614050417,9279.7925,9250.465,9242.367499999998,9182.3549,9273.850725,False
3702,2020-07-13 04:00:00,9272.88,9288.82,9265.28,9285.04,4468.75,0,hold,9253.832982578268,9251.57953531625,9285.78,9254.698750000001,9245.55625,9183.024150000001,9179.777125,False
3703,2020-07-13 06:00:00,9285.05,9291.91,9237.32,9269.95,11064.964,0,hold,9255.367936618431,9252.475655544726,9278.095000000001,9256.976875,9246.31875,9183.629649999999,9319.754649999999,False
3704,2020-07-13 08:00:00,9269.96,9290.0,9265.0,9285.39,7972.81,0,hold,9258.227180750013,9254.081233323031,9278.3125,9258.031875,9248.27125,9184.3014,9375.476200000001,False
3705,2020-07-13 10:00:00,9285.4,9319.83,9267.41,9308.92,12352.09,0,hold,9263.05506829763,9256.75629511215,9287.325,9260.419375,9250.599062500001,9185.030999999999,9526.43895,False
3706,2020-07-13 12:00:00,9308.93,9345.0,9276.6,9317.89,20514.432,0,hold,9268.277442745475,9259.7384270579,9295.5375,9263.545,9253.778124999999,9185.74045,9310.771925,False
3707,2020-07-13 14:00:00,9316.19,9330.0,9282.12,9290.28,11825.138,0,hold,9270.372924388765,9261.228259884345,9300.619999999999,9265.674375,9253.8371875,9186.391899999999,9324.803975,False
3708,2020-07-13 16:00:00,9290.29,9320.0,9287.14,9313.0,6130.251,0,hold,9274.432645875548,9263.753710621691,9307.5225,9268.883125,9254.7121875,9187.206849999999,9164.64125,False
3709,2020-07-13 18:00:00,9312.99,9313.0,9200.0,9233.45,29903.372,1,long,9270.529536744543,9262.275480835267,9288.655,9268.065625,9253.679062500001,9187.5691,9684.415649999999,True
3710,2020-07-13 20:00:00,9233.39,9273.98,9213.57,9251.54,11760.92,0,hold,9268.72100943554,9261.751798843305,9272.067500000001,9270.328125,9253.3590625,9187.98505,9678.737599999999,False
3711,2020-07-13 22:00:00,9251.54,9251.54,9220.0,9241.2,6536.737,-1,close,9266.099960917869,9260.749272070458,9259.7975,9272.00625,9252.4596875,9188.31875,9407.05665,False
3712,2020-07-14 00:00:00,9241.18,9245.47,9211.01,9238.11,6814.127,-1,close,9263.434250354265,9259.644917335314,9241.075,9273.3925,9253.4553125,9188.79625,9334.805825,False
3713,2020-07-14 02:00:00,9238.41,9245.35,9218.0,9218.63,4564.197,-1,close,9259.167178891952,9257.64418966042,9237.37,9273.285625,9254.0565625,9189.104700000002,9333.4775,False
3714,2020-07-14 04:00:00,9218.64,9218.98,9152.0,9190.69,21278.869,-1,close,9252.645542807004,9254.378131628204,9222.157500000001,9268.885625,9253.09125,9189.28065,9696.281099999998,False
3715,2020-07-14 06:00:00,9190.68,9204.77,9178.56,9180.56,6423.938,-1,close,9245.78025301586,9250.777247158536,9206.9975,9261.3775,9251.73625,9189.53345,9450.429825000001,False
3716,2020-07-14 08:00:00,9180.56,9210.86,9178.56,9197.97,6468.478,-1,close,9241.226895585778,9248.201283882509,9196.9625,9255.968125,9251.105625,9190.13225,9438.223775,False
3717,2020-07-14 10:00:00,9197.98,9239.0,9116.0,9234.51,28012.821,-1,close,9240.587191244274,9247.533416376044,9200.9325,9253.570625,9252.0178125,9191.64015,10010.125525,True
3718,2020-07-14 12:00:00,9234.39,9244.44,9188.87,9204.54,12701.66,0,hold,9237.154125411484,9245.436176552825,9204.395,9248.539375,9251.6190625,9192.3705,10199.0748,False
