Unnamed: 0,datetime,open,high,low,close,volume,signal,trade_type,rsi,signals
295,2020-06-29,9114.01,9233.0,9022.0,9189.48,176660.525,0,,44.55128923761727,0
296,2020-06-30,9189.99,9205.0,9063.97,9138.87,143469.832,0,,40.322179079853555,0
297,2020-07-01,9138.88,9293.0,9090.0,9233.29,161642.185,0,,51.13877781733655,0
298,2020-07-02,9233.29,9262.99,8936.0,9087.72,230747.519,0,,37.90029420250701,0
299,2020-07-03,9087.72,9124.52,9036.06,9057.52,96947.338,0,,35.51601452706009,0
300,2020-07-04,9058.07,9194.0,9042.84,9137.18,100215.438,0,,46.593730599791634,0
301,2020-07-05,9137.18,9146.35,8900.0,9071.86,139545.566,0,,39.61776654939914,0
302,2020-07-06,9071.87,9379.0,9058.1,9339.6,199643.828,0,,65.8298222960885,0
303,2020-07-07,9339.59,9380.0,9201.23,9258.51,127833.975,0,,56.53808249614432,0
304,2020-07-08,9258.51,9470.0,9233.47,9436.08,170243.001,0,,68.65022742442997,0
305,2020-07-09,9436.08,9440.81,9164.33,9236.28,188355.856,0,,49.318906949172415,0
306,2020-07-10,9236.29,9317.24,9121.42,9288.39,140849.874,0,,53.58035283300558,0
307,2020-07-11,9288.39,9301.74,9178.91,9233.5,74976.521,0,,48.239662068453114,0
308,2020-07-12,9233.5,9349.0,9155.0,9300.69,127841.882,0,,55.08923835278819,0
309,2020-07-13,9300.7,9345.0,9200.0,9241.2,136117.659,0,,48.05164449524031,0
310,2020-07-14,9241.18,9279.0,9116.0,9254.17,129704.278,0,,49.79936764921947,0
311,2020-07-15,9254.17,9272.56,9156.0,9197.3,104107.708,0,,42.0461747091195,0
312,2020-07-16,9197.75,9223.0,9044.02,9132.0,148089.45,0,,34.36665596366028,0
313,2020-07-17,9132.0,9187.0,9087.0,9151.69,80940.584,0,,38.59393877236276,0
314,2020-07-18,9151.7,9210.0,9121.98,9171.8,63233.596,0,,43.259523863667035,0
315,2020-07-19,9171.79,9239.59,9108.0,9210.51,75554.579,0,,52.02936035713529,0
316,2020-07-20,9210.68,9221.0,9131.01,9161.13,72429.691,0,,41.741890755263555,0
317,2020-07-21,9161.28,9439.6,9152.62,9388.01,179211.347,0,long,72.72015625270456,2
318,2020-07-22,9388.0,9543.0,9272.0,9518.25,126598.902,0,,80.25426900199945,0
319,2020-07-23,9518.25,9678.32,9439.86,9604.41,166990.147,0,,83.92541269933889,0
320,2020-07-24,9604.41,9650.0,9470.0,9539.7,133975.068,0,,71.45363851018105,0
321,2020-07-25,9539.7,9735.1,9526.31,9701.49,133377.589,0,,80.50691263923508,0
322,2020-07-26,9701.54,10300.0,9655.2,9939.69,261998.786,0,,87.69106446687866,0
323,2020-07-27,9939.68,11488.0,9928.61,11047.58,744752.4,0,,96.08331484943092,0
324,2020-07-28,11047.58,11270.0,10580.0,10919.94,499486.679,0,,87.49259783211883,0
325,2020-07-29,10919.94,11364.8,10844.34,11113.03,356188.761,0,,89.30140112670676,0
326,2020-07-30,11113.01,11195.52,10826.55,11111.96,230327.988,0,,89.21203320232671,0
327,2020-07-31,11111.97,11450.42,10971.78,11343.68,307399.731,0,,91.51157067266782,0
328,2020-08-01,11343.67,11887.45,11201.0,11811.42,386322.642,0,,94.48028562201975,0
329,2020-08-02,11811.43,12154.25,10490.0,11079.72,492803.351,0,short,56.10869057349399,-2
330,2020-08-03,11080.7,11483.0,10923.0,11227.07,238654.591,0,,60.17968446067808,0
331,2020-08-04,11227.07,11427.38,11025.0,11200.05,200044.934,0,,58.926887665089005,0
332,2020-08-05,11200.06,11798.56,11103.0,11752.5,263510.011,0,long,73.19066209958116,2
333,2020-08-06,11752.5,11916.02,11571.78,11770.56,236459.595,0,,73.56578880759793,0
334,2020-08-07,11769.97,11920.0,11318.93,11596.06,273935.127,0,short,62.9306782675212,-2
335,2020-08-08,11596.26,11819.0,11513.69,11765.72,154707.303,0,,68.47029874960863,0
336,2020-08-09,11765.72,11811.0,11526.9,11685.99,125463.463,0,,62.94472911966843,0
337,2020-08-10,11685.99,12100.0,11384.9,11896.89,290418.014,0,long,70.7496815505596,2
338,2020-08-11,11896.86,11944.0,11127.0,11392.64,336861.638,0,short,43.4178814096895,-2
339,2020-08-12,11392.64,11630.0,11140.0,11568.36,213799.491,0,,51.56796021439238,0
340,2020-08-13,11568.37,11798.0,11272.0,11790.0,248214.725,0,,60.53134247300981,0
341,2020-08-14,11790.0,11868.42,11644.6,11767.89,159019.959,0,,59.16593737123837,0
342,2020-08-15,11767.89,11993.58,11682.0,11859.04,222262.987,0,,63.41823640400881,0
343,2020-08-16,11858.91,11945.0,11688.0,11921.23,165733.721,0,,66.40215219265474,0
344,2020-08-17,11921.32,12499.42,11780.0,12298.06,331435.112,0,long,79.2325482049792,2
345,2020-08-18,12298.06,12403.0,11810.0,11960.79,291349.888,0,short,55.51456339640954,-2
346,2020-08-19,11962.03,12037.05,11574.78,11763.87,313267.066,0,,45.560794008995444,0
347,2020-08-20,11763.88,11888.0,11676.03,11857.92,130981.044,0,,50.82468385489834,0
348,2020-08-21,11858.53,11882.68,11491.0,11538.53,195106.536,0,,36.0341990176306,0
349,2020-08-22,11538.53,11689.08,11385.06,11670.47,126696.73,0,,44.39063079319856,0
350,2020-08-23,11670.48,11724.0,11522.15,11654.0,95608.033,0,,43.50382683419167,0
351,2020-08-24,11654.0,11831.96,11595.0,11753.3,108781.125,0,,50.896691031171805,0
352,2020-08-25,11753.29,11770.0,11130.0,11327.17,267234.771,0,,29.905200135822327,0
353,2020-08-26,11327.18,11548.68,11255.95,11466.22,170305.024,0,,39.9989290126986,0
354,2020-08-27,11466.22,11593.0,11130.82,11335.53,253778.342,0,,34.21111642749631,0
355,2020-08-28,11335.83,11544.88,11283.19,11526.85,129477.627,0,,47.984155457206256,0
356,2020-08-29,11526.85,11582.0,11419.34,11466.66,83715.229,0,,44.334180141697466,0
357,2020-08-30,11466.27,11724.12,11457.88,11714.14,113266.672,0,,59.97991213851349,0
358,2020-08-31,11714.13,11784.21,11575.78,11658.11,127272.378,0,,55.560505220087485,0
359,2020-09-01,11658.11,12061.07,11531.34,11930.18,211680.828,0,,69.29335307316661,0
360,2020-09-02,11930.17,11961.0,11156.0,11396.96,280411.964,0,,39.43721929960486,0
361,2020-09-03,11396.44,11475.0,9901.16,10141.08,487812.737,0,,17.38463939746508,0
362,2020-09-04,10141.4,10635.77,9878.65,10448.0,432563.841,0,,29.43806896544656,0
363,2020-09-05,10448.0,10567.87,9808.58,10168.71,399307.282,0,,25.24803432740535,0
364,2020-09-06,10168.23,10348.97,10003.0,10258.13,190207.654,0,,29.276690137455915,0
365,2020-09-07,10258.13,10420.55,9879.68,10378.76,258476.949,0,,35.16856926617463,0
366,2020-09-08,10379.3,10443.79,9842.01,10129.02,317802.322,0,,28.931211397343418,0
367,2020-09-09,10130.0,10346.0,9981.13,10219.29,151222.689,0,,34.203667769114844,0
368,2020-09-10,10219.29,10484.6,10211.67,10335.91,187667.873,0,,41.2430266388571,0
369,2020-09-11,10335.91,10397.85,10200.8,10387.81,135929.303,0,,44.54358593105719,0
370,2020-09-12,10387.81,10477.7,10271.0,10438.28,97429.037,0,,48.088209268953506,0
371,2020-09-13,10438.29,10580.0,10209.01,10327.72,159021.843,0,,40.9253636030905,0
372,2020-09-14,10327.72,10746.06,10241.57,10664.1,205260.236,0,,62.288435055206904,0
373,2020-09-15,10664.1,10923.42,10592.0,10776.78,247657.23,0,,67.24783699620933,0
374,2020-09-16,10776.88,11089.08,10661.9,10948.17,252881.019,0,long,73.79903460577768,2
375,2020-09-17,10948.16,11040.0,10740.0,10935.33,186484.361,0,,72.44209268852384,0
376,2020-09-18,10935.97,11035.0,10810.1,10926.29,136028.351,0,,71.28852357912682,0
377,2020-09-19,10926.3,11177.0,10880.0,11073.74,126239.232,0,,78.32552423842671,0
378,2020-09-20,11073.2,11073.9,10751.0,10914.28,150450.562,0,short,58.83293346942888,-2
379,2020-09-21,10915.52,10980.69,10281.0,10414.73,333047.145,0,,29.795638105226047,0
380,2020-09-22,10414.73,10574.08,10353.1,10523.32,179900.686,0,,38.09731840574564,0
381,2020-09-23,10523.32,10531.94,10132.21,10237.91,203027.542,0,,27.437747392724376,0
382,2020-09-24,10237.91,10837.27,10191.0,10724.92,241646.573,0,,54.557520267956015,0
383,2020-09-25,10724.91,10754.29,10551.56,10683.51,170930.773,0,,52.47308111494498,0
384,2020-09-26,10683.5,10827.8,10642.23,10726.5,109340.491,0,,54.71815649098859,0
385,2020-09-27,10726.5,10793.5,10584.0,10768.0,123440.716,0,,57.16007215887435,0
386,2020-09-28,10768.0,11024.0,10627.19,10691.45,187105.377,0,,50.83874206654928,0
387,2020-09-29,10691.94,10863.94,10631.49,10836.98,146888.319,0,,61.06978394173365,0
388,2020-09-30,10836.99,10845.99,10660.05,10773.0,132834.116,0,,54.80224624972492,0
389,2020-10-01,10773.0,10935.14,10442.0,10612.63,253619.622,0,,41.467904837599065,0
390,2020-10-02,10612.62,10660.0,10371.03,10565.15,224747.037,0,,38.042297773649054,0
391,2020-10-03,10565.44,10596.0,10491.11,10537.96,76315.911,0,,35.91831995316801,0
392,2020-10-04,10537.96,10694.0,10514.0,10660.16,90912.105,0,,51.21887162626656,0
393,2020-10-05,10660.16,10792.0,10608.9,10785.0,130589.137,0,,62.61712820958535,0
394,2020-10-06,10784.99,10792.0,10510.66,10593.65,184895.25,0,,43.25332053930707,0
395,2020-10-07,10593.65,10675.0,10540.29,10658.75,106700.522,0,,49.84873432173303,0
396,2020-10-08,10658.75,10958.0,10523.0,10919.45,207938.861,0,,68.29475692315464,0
397,2020-10-09,10919.45,11110.0,10818.44,11050.47,154336.818,0,long,74.24560393971962,2
398,2020-10-10,11050.46,11494.0,11050.46,11294.79,199398.012,0,,82.08391193668518,0
399,2020-10-11,11294.78,11450.73,11273.77,11369.59,146323.076,0,,83.95295233371013,0
400,2020-10-12,11369.59,11732.0,11157.0,11530.36,254217.203,0,,87.46596572081958,0
401,2020-10-13,11530.37,11562.0,11308.0,11419.36,199115.115,0,,73.5666445560813,0
402,2020-10-14,11419.36,11550.0,11280.5,11417.13,192936.97,0,,73.27423089356905,0
403,2020-10-15,11417.12,11649.48,11250.0,11502.0,215260.399,0,,77.52424485554539,0
404,2020-10-16,11502.0,11538.92,11175.0,11318.92,212339.085,0,short,54.25821198602957,-2
405,2020-10-17,11319.51,11424.09,11250.0,11356.25,95892.966,0,,57.50844513364244,0
406,2020-10-18,11356.25,11529.93,11342.54,11501.1,92472.191,0,,68.39942370924976,0
407,2020-10-19,11501.5,11830.0,11404.01,11745.0,230161.648,0,long,79.4730857048203,2
408,2020-10-20,11744.99,12045.78,11673.0,11900.03,312811.802,0,,83.94360733619448,0
409,2020-10-21,11900.03,13240.0,11876.0,12796.07,591963.069,0,,93.7607805711097,0
410,2020-10-22,12796.06,13188.27,12675.5,12968.87,343851.666,0,,94.56224534170825,0
411,2020-10-23,12970.39,13043.0,12725.04,12925.82,237042.526,0,,90.92496519943904,0
412,2020-10-24,12925.82,13177.59,12871.07,13110.88,176146.631,0,,92.47936550563568,0
413,2020-10-25,13110.88,13369.0,12715.0,13023.81,206012.652,0,,84.01600924992503,0
414,2020-10-26,13024.21,13240.0,12729.0,13047.24,316503.296,0,,84.4933510785333,0
415,2020-10-27,13047.24,13787.83,13041.3,13629.38,411509.506,0,,91.95500602703176,0
416,2020-10-28,13629.89,13863.0,12876.0,13256.17,476993.789,0,short,66.36407456637531,-2
417,2020-10-29,13255.79,13637.22,12965.0,13446.65,355352.336,0,long,71.43563310434057,2
418,2020-10-30,13446.65,13665.65,13100.0,13549.12,349890.573,0,,74.06516760940802,0
419,2020-10-31,13549.12,14140.0,13403.36,13783.73,357853.23,0,,79.47316091572377,0
420,2020-11-01,13783.73,13891.52,13605.9,13752.86,198395.231,0,,76.83787249212133,0
421,2020-11-02,13752.87,13823.75,13195.0,13540.54,327991.768,0,short,59.79212822858717,-2
422,2020-11-03,13541.55,14070.0,13276.33,14016.55,348730.51,0,long,75.20623365431041,2
423,2020-11-04,14016.55,14280.0,13512.0,14134.31,451433.42,0,,77.83399759293526,0
424,2020-11-05,14134.32,15777.0,14088.01,15598.75,717489.697,0,,91.62759890316012,0
425,2020-11-06,15598.74,15984.2,15177.0,15590.96,559380.06,0,,91.25002742123769,0
426,2020-11-07,15590.95,15774.0,14350.0,14824.34,457582.681,0,short,60.55464533142714,-2
427,2020-11-08,14824.33,15678.0,14710.0,15473.2,290616.393,0,long,70.90823555886152,2
428,2020-11-09,15473.2,15869.0,14822.0,15328.72,474181.983,0,short,66.0805860033017,-2
429,2020-11-10,15328.72,15474.17,15071.0,15294.68,244073.495,0,,64.78166424952704,0
430,2020-11-11,15294.68,16000.0,15274.89,15690.24,330772.852,0,long,72.60389686684624,2
431,2020-11-12,15690.24,16345.0,15437.7,16289.02,471759.126,0,,80.71061679262684,0
432,2020-11-13,16289.01,16479.99,15955.6,16320.54,306656.359,0,,81.07902460692657,0
433,2020-11-14,16320.54,16326.82,15700.0,16064.51,266206.937,0,short,67.9098660474136,-2
434,2020-11-15,16064.51,16161.23,15768.0,15952.27,210318.453,0,,62.35953139762837,0
435,2020-11-16,15951.93,16882.0,15862.0,16707.07,342459.329,0,long,77.68842417738973,2
436,2020-11-17,16707.0,17890.1,16550.0,17670.01,524094.697,0,,86.47316933520207,0
437,2020-11-18,17670.01,18520.0,17215.03,17788.32,732937.097,0,,87.24447999030302,0
438,2020-11-19,17788.32,18200.0,17347.27,17811.68,406500.977,0,,87.42150046967478,0
439,2020-11-20,17811.68,18831.6,17748.92,18664.31,407926.802,0,,92.2981268902786,0
440,2020-11-21,18662.85,18986.0,18302.08,18721.99,342412.49,0,,92.54261179864535,0
441,2020-11-22,18721.99,18780.0,17645.98,18435.2,373779.417,0,,77.29341533257936,0
442,2020-11-23,18434.17,18812.65,18013.97,18382.07,364221.378,0,,74.4524242165368,0
443,2020-11-24,18382.07,19440.0,18000.0,19179.64,477968.289,0,,84.88049482303381,0
444,2020-11-25,19178.53,19554.19,18509.12,18741.67,426276.99,0,short,66.30347234833724,-2
445,2020-11-26,18741.66,18940.69,16181.0,17155.34,850692.856,0,,33.30335906017048,0
446,2020-11-27,17155.37,17465.0,16444.83,17144.1,398072.933,0,,33.15719529175446,0
447,2020-11-28,17144.11,17880.0,16865.78,17717.74,268833.749,0,,47.77844831681578,0
448,2020-11-29,17717.74,18343.0,17523.0,18181.09,256024.006,0,,57.22547027821699,0
449,2020-11-30,18180.43,19944.0,18178.82,19720.0,500482.574,0,long,75.57183601625259,2
450,2020-12-01,19722.09,19956.0,18050.0,18772.7,553885.333,0,short,56.81978687309804,-2
451,2020-12-02,18770.33,19365.0,18329.58,19207.01,335717.482,0,,62.19570024544266,0
452,2020-12-03,19207.01,19640.0,18865.0,19434.3,245020.576,0,,65.04275119048168,0
453,2020-12-04,19432.66,19537.16,18570.0,18664.2,276271.939,0,,49.31381227733068,0
454,2020-12-05,18662.72,19203.46,18510.0,19147.62,165912.647,0,,57.39771251445957,0
455,2020-12-06,19147.63,19449.1,18855.35,19375.02,176004.606,0,,61.05038202326851,0
456,2020-12-07,19375.0,19446.36,18908.66,19172.88,169402.371,0,,55.74010634633047,0
457,2020-12-08,19172.87,19319.38,18133.33,18319.32,280714.132,0,,38.201338817493074,0
458,2020-12-09,18319.33,18639.7,17650.0,18537.98,353123.689,0,,43.85805081065163,0
459,2020-12-10,18537.97,18550.0,17916.0,18253.51,233960.241,0,,38.1754595768325,0
460,2020-12-11,18254.0,18290.44,17555.0,18031.47,317866.07,0,,33.89108597470887,0
461,2020-12-12,18031.71,18950.0,18012.21,18800.0,196962.282,0,,55.4989868475028,0
462,2020-12-13,18800.0,19432.0,18705.46,19175.07,239760.089,0,,62.897113614036236,0
463,2020-12-14,19175.06,19355.35,19004.72,19270.7,181555.823,0,,64.76405071577415,0
464,2020-12-15,19270.71,19598.0,19039.64,19424.91,248744.054,0,,68.0087984403369,0
465,2020-12-16,19424.9,21600.0,19274.55,21346.8,459302.012,0,long,86.85959513447067,2
466,2020-12-17,21346.81,23888.04,21231.5,22816.99,823435.821,0,,91.595242078531,0
467,2020-12-18,22816.99,23330.0,22363.94,23124.35,305997.222,0,,92.3186633371049,0
468,2020-12-19,23124.35,24281.61,22735.81,23847.28,337535.438,0,,93.86994124517095,0
469,2020-12-20,23847.28,24376.0,23076.25,23472.96,322289.774,0,,83.01856487249134,0
470,2020-12-21,23472.96,24145.0,21920.0,22730.1,476456.589,0,short,64.51706827801019,-2
471,2020-12-22,22736.05,23850.0,22387.0,23826.99,326124.313,0,long,74.85863954904255,2
472,2020-12-23,23826.74,24235.42,22572.52,23238.27,394754.939,0,short,62.615221450114745,-2
473,2020-12-24,23237.73,23819.81,22700.0,23737.44,237754.257,0,,68.13828020968796,0
474,2020-12-25,23738.75,24827.64,23450.0,24730.0,284523.431,0,long,76.6956478614482,2
475,2020-12-26,24729.99,26926.0,24507.24,26508.83,367265.555,0,,85.44997039491852,0
476,2020-12-27,26508.84,28459.84,25850.0,26305.64,540264.148,0,,81.10001939064091,0
477,2020-12-28,26301.76,27538.82,26117.1,27102.66,267563.468,0,,84.87520874956424,0
478,2020-12-29,27101.45,27441.73,25913.01,27402.83,260759.449,0,,86.17521063843623,0
479,2020-12-30,27402.83,29063.72,27401.0,28906.99,374737.655,0,,91.01342828808788,0
480,2020-12-31,28906.99,29376.7,27848.0,28951.68,313648.835,0,,91.12873085248441,0
481,2021-01-01,28948.19,29668.86,28627.12,29337.16,210716.398,0,,92.20683409573164,0
482,2021-01-02,29337.15,33480.0,28958.24,32199.91,545541.08,0,,96.33805313160737,0
483,2021-01-03,32198.41,34832.25,32000.02,33054.53,487486.989,0,,96.94281646670437,0
484,2021-01-04,33053.93,33653.56,27800.0,32031.07,506128.023,0,,77.72720175059615,0
485,2021-01-05,32029.55,34500.0,29900.0,33999.52,433720.833,0,,84.91557855429116,0
486,2021-01-06,33999.51,37037.51,33356.46,36823.68,444019.83,0,,90.44566111375607,0
487,2021-01-07,36825.77,40565.62,36337.36,39498.92,520147.908,0,,93.33773008391994,0
488,2021-01-08,39498.32,42125.51,36539.77,40637.23,518080.826,0,,94.26159232569636,0
489,2021-01-09,40638.91,41539.88,38733.28,40136.04,260882.805,0,,87.57768650876541,0
490,2021-01-10,40136.05,41412.12,35268.0,38221.67,436759.048,0,short,65.42704336309055,-2
491,2021-01-11,38200.01,38322.18,30448.0,35408.46,906275.651,0,,44.67229663111261,0
492,2021-01-12,35406.92,36693.44,32600.0,34056.9,449065.693,0,,37.52386319335221,0
493,2021-01-13,34065.53,37880.0,32420.0,37421.07,398188.088,0,,58.29030941948217,0
494,2021-01-14,37416.34,40189.39,36764.33,39163.31,353142.386,0,,65.67592804624488,0
495,2021-01-15,39163.31,39790.0,34478.0,36755.24,437610.113,0,,50.290569992918876,0
496,2021-01-16,36755.25,38000.0,35366.0,36025.66,301102.477,0,,46.19243663246672,0
497,2021-01-17,36025.65,36898.0,33863.5,35869.83,287686.129,0,,45.208853248134254,0
498,2021-01-18,35875.72,37547.94,34808.47,36686.86,253386.703,0,,51.918711629107385,0
499,2021-01-19,36690.0,37961.0,35850.0,35891.03,257889.419,0,,45.18182756261315,0
500,2021-01-20,35891.74,36461.44,33403.0,35500.0,329192.419,0,,41.84681580943418,0
501,2021-01-21,35499.23,35636.17,30069.9,30879.97,550562.277,0,,20.021154229903104,0
502,2021-01-22,30875.77,33831.52,28880.0,32986.34,453568.538,0,,38.34683945099781,0
503,2021-01-23,32990.08,33495.0,31405.0,32086.48,256776.411,0,,34.166291307032026,0
504,2021-01-24,32086.48,33125.75,30914.2,32275.63,212107.044,0,,35.99956781006435,0
505,2021-01-25,32274.88,34880.0,31921.47,32253.68,316687.524,0,,35.854735862690916,0
506,2021-01-26,32253.68,32950.0,30810.0,32474.14,346861.707,0,,38.93889672532304,0
507,2021-01-27,32474.81,32562.2,29240.0,30381.04,431022.839,0,,24.79214535081428,0
508,2021-01-28,30382.96,33778.95,29843.33,33399.75,311528.373,0,,54.55607800234841,0
509,2021-01-29,33399.99,38641.1,31960.0,34269.35,713579.785,0,,60.22437132615799,0
510,2021-01-30,34267.04,34988.88,32849.06,34289.85,267861.872,0,,60.37003275532254,0
511,2021-01-31,34284.76,34393.22,32193.04,33126.21,211293.891,0,,47.91889353334719,0
512,2021-02-01,33125.11,34720.0,32322.47,33546.09,240632.325,0,,52.351446730567034,0
513,2021-02-02,33546.08,36041.0,33450.0,35504.06,239856.23,0,,68.15137947302104,0
514,2021-02-03,35504.07,37700.0,35410.0,37652.51,240308.078,0,long,78.10812976145388,2
515,2021-02-04,37651.92,38833.0,36233.0,36976.93,306715.022,0,short,69.56040311072452,-2
516,2021-02-05,36975.19,38411.82,36586.68,38362.65,196277.444,0,long,76.22991240866794,2
517,2021-02-06,38357.17,40992.4,38269.0,39249.54,310826.315,0,,79.77514468779673,0
518,2021-02-07,39249.53,39757.87,37403.27,38849.25,296721.925,0,,73.58345629386199,0
519,2021-02-08,38849.24,47146.0,38037.0,46451.32,440167.093,0,,90.70659662015588,0
520,2021-02-09,46451.32,48266.36,45057.65,46492.54,381477.426,0,,90.74724699237296,0
521,2021-02-10,46492.53,47475.0,43770.0,44850.0,334979.017,0,,74.51276616048014,0
522,2021-02-11,44850.0,48810.0,44038.97,48060.21,330540.045,0,,82.26421473007454,0
523,2021-02-12,48060.21,49278.98,46121.0,47361.03,259186.288,0,,75.97366218619183,0
524,2021-02-13,47364.0,48290.0,46252.1,47221.62,199965.397,0,,74.5527846415253,0
525,2021-02-14,47221.63,49875.16,47093.16,48655.21,241935.666,0,,79.48467157907889,0
526,2021-02-15,48655.21,49100.0,45349.21,47981.58,248960.404,0,,71.36120342522916,0
527,2021-02-16,47981.6,50953.44,47101.02,49197.94,343592.011,0,,76.72927938949682,0
528,2021-02-17,49197.93,52800.0,49029.62,52194.62,312007.458,0,,85.24586969106122,0
529,2021-02-18,52194.62,52640.0,50948.0,51619.7,185489.89,0,,78.36774078190166,0
530,2021-02-19,51612.46,56582.0,50800.0,56004.1,257911.872,0,,87.77249658138787,0
531,2021-02-20,56005.85,57699.0,53905.0,55917.41,240296.308,0,,86.83938999305983,0
532,2021-02-21,55908.45,58472.14,55564.5,57487.43,196820.573,0,,89.39232237434688,0
533,2021-02-22,57475.5,57591.87,47751.42,54121.1,480660.187,0,short,58.8143766082408,-2
534,2021-02-23,54125.55,54260.12,44893.82,48930.0,748737.462,0,,35.44407058678708,0
535,2021-02-24,48930.01,51435.58,47000.0,49702.03,333415.219,0,,39.88475887521421,0
536,2021-02-25,49702.05,52134.96,46685.43,47089.37,349943.016,0,,30.89479091291743,0
537,2021-02-26,47087.97,48438.01,44100.0,46313.13,440670.32,0,,28.50837178070175,0
538,2021-02-27,46313.12,48476.05,44926.77,46102.63,256027.074,0,,27.780969017126765,0
539,2021-02-28,46097.09,46678.0,43002.05,45163.36,370358.825,0,,24.31988310114835,0
540,2021-03-01,45162.64,49800.0,44972.49,49592.7,315659.931,0,,56.364859188189875,0
541,2021-03-02,49594.99,50221.77,47058.06,48450.57,273100.435,0,,49.59605673363721,0
542,2021-03-03,48454.21,52681.51,48110.66,50373.75,350311.234,0,,59.76585985149771,0
543,2021-03-04,50373.75,51800.0,47500.0,48385.77,387428.957,0,,47.40667975715734,0
544,2021-03-05,48385.77,49470.0,46320.0,48770.57,354602.756,0,,49.91276924612527,0
545,2021-03-06,48772.68,49253.63,47090.0,48908.21,215092.91,0,,50.95762677814201,0
546,2021-03-07,48908.21,51480.0,48908.21,50995.27,248398.116,0,,64.85410950807878,0
547,2021-03-08,50991.35,52450.0,49310.0,52429.43,308339.866,0,long,71.73385892410622,2
548,2021-03-09,52429.43,54950.0,51880.0,54917.78,285604.798,0,,80.15775159042433,0
549,2021-03-10,54917.78,57500.92,53061.0,55947.98,401159.493,0,,82.80909051836389,0
550,2021-03-11,55949.3,58283.0,54356.44,57844.52,364681.318,0,,86.85193248904139,0
551,2021-03-12,57842.64,58186.33,55074.3,57291.03,335495.042,0,,79.98949135298119,0
552,2021-03-13,57291.04,61950.0,56136.0,61267.41,320322.173,0,,88.29491547905701,0
553,2021-03-14,61267.41,61798.0,59005.0,59037.12,231991.901,0,short,68.39286039264165,-2
554,2021-03-15,59037.11,60740.0,54517.28,55646.61,448820.83,0,,47.88317912356653,0
555,2021-03-16,55646.61,56988.0,53335.0,56954.19,339718.202,0,,54.46580349956199,0
556,2021-03-17,56953.23,59078.79,54154.93,58959.0,339397.712,0,,63.33999244977061,0
557,2021-03-18,58959.01,60510.0,57072.0,57700.01,305100.026,0,,54.93564001222992,0
558,2021-03-19,57700.01,59550.0,56301.27,58089.11,259039.479,0,,57.132986000010455,0
559,2021-03-20,58089.11,59948.0,57881.0,58145.61,203680.149,0,,57.509047551647456,0
560,2021-03-21,58144.44,58638.7,55403.55,57415.18,237518.696,0,,50.36845147061111,0
561,2021-03-22,57415.19,58500.0,53635.81,54129.56,293062.947,0,,29.66082666630733,0
562,2021-03-23,54129.56,55890.68,52981.4,54400.0,276199.041,0,,32.51539223594749,0
563,2021-03-24,54400.0,57234.79,51666.0,52311.54,394172.526,0,,23.362969780500194,0
564,2021-03-25,52307.89,53255.2,50452.08,51325.21,416848.091,0,,20.03392788415981,0
565,2021-03-26,51325.21,55123.0,51260.0,55030.0,271957.842,0,,52.088162295192774,0
566,2021-03-27,55030.0,56658.76,54001.0,55828.0,234435.346,0,,56.75540889488156,0
567,2021-03-28,55828.0,56588.31,54694.91,55805.08,200603.768,0,,56.55760689466357,0
568,2021-03-29,55804.16,58490.11,54931.15,57677.64,277215.268,0,,67.96098877762395,0
569,2021-03-30,57676.14,59560.0,57110.0,58794.16,232824.065,0,long,73.20349403366811,2
570,2021-03-31,58794.17,59920.0,56812.0,58807.24,337038.349,0,,73.26754855744531,0
571,2021-04-01,58810.99,59592.22,58002.0,58794.01,196332.114,0,,73.04678121278513,0
572,2021-04-02,58797.56,60397.85,58490.03,59031.36,189391.958,0,,74.75277052318297,0
573,2021-04-03,59028.99,59925.0,56900.0,57134.65,198636.171,0,short,45.79743773439126,-2
574,2021-04-04,57134.65,58553.0,56517.23,58234.61,152454.122,0,,57.68048705313861,0
575,2021-04-05,58234.61,59385.0,56808.94,59243.39,174338.646,0,,66.18026948575529,0
576,2021-04-06,59243.4,59626.18,57500.0,58059.99,165562.029,0,,51.12347214012484,0
577,2021-04-07,58060.0,58720.0,55536.07,56018.18,265271.707,0,,34.29541674360017,0
578,2021-04-08,56018.17,58200.0,55759.13,58122.26,161389.858,0,,53.85928867768917,0
579,2021-04-09,58122.93,58950.0,57700.0,58176.03,141690.144,0,,54.29401904860914,0
580,2021-04-10,58176.04,61800.0,57943.95,59832.43,240907.592,0,,66.46178482881109,0
581,2021-04-11,59832.43,60816.88,59304.02,60090.2,148499.824,0,,68.11309023419753,0
582,2021-04-12,60093.26,61449.91,59500.0,59911.18,196147.561,0,,65.32106149887761,0
583,2021-04-13,59911.19,63850.0,59873.01,63649.71,279389.492,0,long,83.24718575988987,2
584,2021-04-14,63645.05,64986.11,61404.0,63019.1,323454.88,0,,75.06570062228084,0
585,2021-04-15,63018.34,63905.83,62157.89,63232.55,178604.198,0,,76.06113241264919,0
586,2021-04-16,63232.56,63600.0,60100.0,61424.67,255765.893,0,short,53.46378389975992,-2
587,2021-04-17,61424.67,62610.0,59620.0,60090.14,194112.299,0,,41.960868638506525,0
588,2021-04-18,60090.14,60450.0,50050.0,56140.05,522006.276,0,,23.362944597129882,0
589,2021-04-19,56140.05,57532.7,54200.0,55634.39,285041.716,0,,21.815727278854936,0
