signals,trade_type,datetime,high,open,close,low,volume
0,,2020-04-09 00:00:00,7365.69,7357.15,7281.38,7256.0,36390.984
0,,2020-04-09 04:00:00,7332.86,7280.76,7325.57,7235.51,33712.995
0,,2020-04-09 08:00:00,7345.0,7325.57,7179.77,7135.97,50424.156
0,,2020-04-09 12:00:00,7345.0,7180.0,7277.9,7105.98,101117.782
0,,2020-04-09 16:00:00,7310.01,7277.51,7258.0,7225.09,43860.567
0,,2020-04-09 20:00:00,7311.76,7258.01,7278.65,7236.2,28132.097
0,,2020-04-10 00:00:00,7290.0,7278.83,7172.94,7155.0,46337.66
0,,2020-04-10 04:00:00,7173.03,7172.69,6919.58,6860.0,131151.749
0,,2020-04-10 08:00:00,6966.07,6919.58,6899.42,6851.0,57891.106
0,,2020-04-10 12:00:00,6928.82,6899.43,6766.65,6741.0,96126.669
0,,2020-04-10 16:00:00,6946.96,6767.64,6897.63,6744.39,71869.212
0,,2020-04-10 20:00:00,6930.0,6897.62,6857.82,6815.2,36772.057
0,,2020-04-11 00:00:00,6918.54,6858.0,6905.5,6835.0,30815.583
0,,2020-04-11 04:00:00,6944.28,6905.12,6873.0,6856.0,35121.308
0,,2020-04-11 08:00:00,6893.4,6873.0,6876.45,6828.19,36309.728
0,,2020-04-11 12:00:00,6887.12,6875.98,6830.0,6802.22,34218.984
0,,2020-04-11 16:00:00,6859.02,6829.2,6801.28,6769.16,46080.976
0,,2020-04-11 20:00:00,6885.69,6801.28,6874.18,6757.29,41611.265
0,,2020-04-12 00:00:00,6908.0,6874.17,6806.32,6785.22,30981.266
0,,2020-04-12 04:00:00,6842.34,6806.23,6825.48,6775.66,21148.756
0,,2020-04-12 08:00:00,6871.0,6825.85,6844.8,6821.45,24106.058
0,,2020-04-12 12:00:00,7028.0,6844.81,7014.12,6844.0,74694.942
0,,2020-04-12 16:00:00,7173.98,7014.29,7108.63,7007.0,100476.627
0,,2020-04-12 20:00:00,7149.26,7108.63,6900.52,6877.94,70187.173
0,,2020-04-13 00:00:00,6900.99,6900.19,6671.0,6558.0,121495.52
0,,2020-04-13 04:00:00,6732.0,6671.01,6694.93,6633.33,38380.303
0,,2020-04-13 08:00:00,6830.0,6694.92,6767.01,6651.0,57178.596
0,,2020-04-13 12:00:00,6800.0,6765.43,6760.5,6592.96,110437.642
0,,2020-04-13 16:00:00,6799.5,6761.22,6768.27,6726.78,41302.506
0,,2020-04-13 20:00:00,6890.38,6768.01,6834.0,6767.4,53160.206
0,,2020-04-14 00:00:00,6895.0,6834.01,6880.89,6801.0,31497.725
0,,2020-04-14 04:00:00,6916.55,6880.86,6815.11,6811.0,39710.434
0,,2020-04-14 08:00:00,6874.25,6815.01,6823.7,6751.0,55287.278
0,,2020-04-14 12:00:00,6946.0,6823.67,6900.59,6793.09,67501.221
0,,2020-04-14 16:00:00,6975.6,6900.59,6911.3,6855.0,52137.108
0,,2020-04-14 20:00:00,6925.95,6911.47,6864.11,6825.99,34311.661
0,,2020-04-15 00:00:00,6912.0,6864.11,6901.7,6805.0,33577.409
0,,2020-04-15 04:00:00,6929.0,6901.71,6860.1,6855.34,30489.966
0,,2020-04-15 08:00:00,6878.02,6860.1,6779.23,6736.84,59755.081
0,,2020-04-15 12:00:00,6779.53,6779.29,6699.85,6672.1,73064.981
0,,2020-04-15 16:00:00,6769.0,6699.85,6725.3,6686.0,33843.231
0,,2020-04-15 20:00:00,6757.9,6725.31,6616.89,6602.59,50406.021
0,,2020-04-16 00:00:00,6663.0,6616.88,6645.85,6465.33,89654.426
0,,2020-04-16 04:00:00,6984.7,6645.84,6888.35,6616.0,110735.51
0,,2020-04-16 08:00:00,7172.26,6888.35,7019.97,6864.59,122604.359
0,,2020-04-16 12:00:00,7094.0,7019.97,7040.85,6925.0,86362.649
0,,2020-04-16 16:00:00,7095.0,7041.51,7067.15,6950.0,62603.417
0,,2020-04-16 20:00:00,7190.92,7067.35,7098.15,6960.21,87908.242
0,,2020-04-17 00:00:00,7134.09,7098.15,7079.7,7003.16,47724.645
0,,2020-04-17 04:00:00,7080.38,7079.69,7039.01,7011.11,40555.449
0,,2020-04-17 08:00:00,7122.64,7039.11,7071.32,7023.0,48770.476
0,,2020-04-17 12:00:00,7096.87,7071.4,7031.14,6981.0,63057.421
0,,2020-04-17 16:00:00,7084.65,7031.77,7068.0,7018.0,27871.099
0,,2020-04-17 20:00:00,7140.0,7068.35,7022.44,7010.0,49360.511
0,,2020-04-18 00:00:00,7105.4,7022.0,7080.99,7008.11,30049.098
0,,2020-04-18 04:00:00,7118.14,7081.01,7084.46,7075.0,17448.38
0,,2020-04-18 08:00:00,7113.0,7084.48,7099.6,7050.0,24554.974
0,,2020-04-18 12:00:00,7264.62,7098.19,7238.83,7071.58,79753.183
0,,2020-04-18 16:00:00,7250.0,7238.55,7204.75,7151.0,40389.621
0,,2020-04-18 20:00:00,7290.0,7204.66,7242.42,7192.01,33611.915
0,,2020-04-19 00:00:00,7258.42,7242.49,7224.71,7180.0,25046.932
0,,2020-04-19 04:00:00,7235.0,7224.64,7142.31,7100.0,45614.574
0,,2020-04-19 08:00:00,7178.0,7142.15,7159.12,7121.0,26194.682
0,,2020-04-19 12:00:00,7166.0,7159.12,7093.27,7055.0,49641.793
0,,2020-04-19 16:00:00,7163.83,7093.27,7130.2,7081.26,32334.485
0,,2020-04-19 20:00:00,7199.0,7130.26,7118.03,7104.55,38142.648
0,,2020-04-20 00:00:00,7182.44,7118.04,7155.83,7081.04,35110.886
0,,2020-04-20 04:00:00,7208.55,7155.84,7179.7,7150.12,31063.846
0,,2020-04-20 08:00:00,7182.0,7179.69,6964.2,6944.0,79297.8
0,,2020-04-20 12:00:00,7090.0,6964.2,7065.24,6911.99,82476.82
0,,2020-04-20 16:00:00,7080.0,7065.3,6766.71,6763.68,157685.015
0,,2020-04-20 20:00:00,6888.18,6766.72,6825.29,6735.95,59470.614
0,,2020-04-21 00:00:00,6912.0,6825.28,6853.29,6809.48,37928.321
0,,2020-04-21 04:00:00,6897.0,6853.29,6873.32,6827.14,27290.412
0,,2020-04-21 08:00:00,6889.99,6873.32,6790.73,6759.16,60156.426
0,,2020-04-21 12:00:00,6877.03,6790.2,6828.96,6780.0,66932.779
0,,2020-04-21 16:00:00,6940.0,6828.75,6862.32,6806.16,66780.617
0,,2020-04-21 20:00:00,6906.0,6862.31,6838.0,6827.0,28935.973
0,,2020-04-22 00:00:00,6881.82,6838.0,6857.6,6812.57,33851.434
0,,2020-04-22 04:00:00,6959.0,6857.6,6934.96,6837.87,43564.883
0,,2020-04-22 08:00:00,6970.0,6934.66,6948.98,6915.0,39349.578
0,,2020-04-22 12:00:00,7128.61,6948.99,7105.69,6922.0,104522.714
0,,2020-04-22 16:00:00,7154.9,7105.7,7078.73,7065.39,57757.583
0,,2020-04-22 20:00:00,7129.84,7078.74,7120.06,7072.01,27435.971
0,,2020-04-23 00:00:00,7178.0,7120.06,7108.44,7094.04,42689.721
0,,2020-04-23 04:00:00,7127.63,7108.21,7056.41,7020.0,48386.781
0,,2020-04-23 08:00:00,7140.02,7056.42,7129.21,7040.05,43758.324
0,,2020-04-23 12:00:00,7802.38,7128.88,7528.14,7101.77,217538.175
0,,2020-04-23 16:00:00,7612.36,7528.15,7521.05,7482.83,62112.815
0,,2020-04-23 20:00:00,7619.0,7521.26,7483.35,7431.0,58024.231
0,,2020-04-24 00:00:00,7550.55,7483.36,7523.0,7463.22,36654.647
0,,2020-04-24 04:00:00,7585.0,7523.0,7566.61,7487.37,37823.043
0,,2020-04-24 08:00:00,7612.91,7566.61,7492.89,7471.47,74399.469
0,,2020-04-24 12:00:00,7528.59,7493.6,7504.13,7388.0,71025.067
0,,2020-04-24 16:00:00,7546.03,7504.61,7519.39,7473.85,29918.966
0,,2020-04-24 20:00:00,7546.97,7519.38,7504.11,7471.41,28557.176
0,,2020-04-25 00:00:00,7524.34,7504.62,7519.13,7433.0,22355.016
0,,2020-04-25 04:00:00,7590.0,7519.13,7558.47,7496.25,32717.203
0,,2020-04-25 08:00:00,7603.11,7558.67,7532.3,7510.0,49300.775
0,,2020-04-25 12:00:00,7722.33,7532.3,7531.27,7512.0,74190.352
0,,2020-04-25 16:00:00,7566.0,7531.2,7539.88,7468.3,40904.316
0,,2020-04-25 20:00:00,7553.0,7539.88,7534.01,7495.09,23799.145
0,,2020-04-26 00:00:00,7579.0,7534.01,7563.44,7517.6,23270.925
0,,2020-04-26 04:00:00,7564.46,7563.65,7542.4,7521.0,19546.449
0,,2020-04-26 08:00:00,7676.86,7542.41,7656.6,7525.0,56817.933
0,,2020-04-26 12:00:00,7709.57,7656.44,7543.82,7476.86,86452.059
0,,2020-04-26 16:00:00,7658.0,7543.28,7648.13,7530.86,42505.428
0,,2020-04-26 20:00:00,7697.39,7648.13,7694.17,7580.0,41329.142
0,,2020-04-27 00:00:00,7795.6,7693.63,7733.26,7631.0,79028.21
0,,2020-04-27 04:00:00,7746.06,7733.23,7697.0,7630.6,44201.211
0,,2020-04-27 08:00:00,7738.0,7696.99,7717.16,7663.0,41775.181
0,,2020-04-27 12:00:00,7724.0,7717.33,7673.75,7623.98,51016.563
0,,2020-04-27 16:00:00,7722.0,7673.75,7698.99,7641.0,36349.824
0,,2020-04-27 20:00:00,7780.0,7699.2,7774.0,7680.0,37965.18
0,,2020-04-28 00:00:00,7780.0,7774.0,7702.53,7666.07,44157.483
0,,2020-04-28 04:00:00,7729.76,7702.54,7707.99,7662.71,30361.972
0,,2020-04-28 08:00:00,7753.73,7708.0,7726.7,7681.05,35018.428
0,,2020-04-28 12:00:00,7760.0,7726.71,7716.24,7662.49,52296.739
0,,2020-04-28 16:00:00,7742.0,7716.37,7713.6,7704.6,26265.78
0,,2020-04-28 20:00:00,7767.08,7713.6,7735.75,7701.0,29552.359
0,,2020-04-29 00:00:00,7879.99,7735.76,7813.51,7710.0,72332.423
0,,2020-04-29 04:00:00,7964.4,7813.98,7943.25,7805.0,83548.517
0,,2020-04-29 08:00:00,8182.49,7942.56,8124.86,7926.12,124959.482
1,long,2020-04-29 12:00:00,8388.0,8124.85,8353.85,8121.03,161533.315
0,,2020-04-29 16:00:00,8988.66,8353.66,8727.77,8322.51,312883.505
0,,2020-04-29 20:00:00,8939.9,8726.66,8784.2,8692.36,115940.327
0,,2020-04-30 00:00:00,9320.0,8784.05,9306.03,8710.0,141973.093
0,,2020-04-30 04:00:00,9479.77,9306.03,9179.29,9020.0,234070.768
0,,2020-04-30 08:00:00,9229.57,9180.28,8845.18,8548.9,221984.41
0,,2020-04-30 12:00:00,8925.83,8845.19,8778.86,8695.15,105049.062
0,,2020-04-30 16:00:00,8868.75,8778.86,8843.72,8400.0,155551.103
0,,2020-04-30 20:00:00,8896.22,8843.71,8624.76,8588.85,85583.275
0,,2020-05-01 00:00:00,8768.55,8623.61,8680.57,8619.84,44629.59
0,,2020-05-01 04:00:00,8840.0,8680.91,8773.25,8680.91,44191.332
0,,2020-05-01 08:00:00,9065.0,8773.07,9003.17,8755.0,84577.831
0,,2020-05-01 12:00:00,9028.0,9004.86,8730.0,8720.0,123160.835
0,,2020-05-01 16:00:00,8789.0,8729.99,8733.34,8656.0,65931.272
0,,2020-05-01 20:00:00,8899.0,8733.34,8830.52,8661.0,55329.526
0,,2020-05-02 00:00:00,8862.1,8830.52,8837.88,8755.01,35184.432
0,,2020-05-02 04:00:00,8860.0,8837.88,8803.32,8785.95,30299.718
0,,2020-05-02 08:00:00,8893.85,8804.2,8840.01,8773.24,42995.755
0,,2020-05-02 12:00:00,8974.4,8840.36,8942.97,8839.99,68548.901
0,,2020-05-02 16:00:00,9020.0,8942.78,8882.66,8808.35,81662.533
0,,2020-05-02 20:00:00,8990.34,8882.65,8975.18,8863.55,37078.389
0,,2020-05-03 00:00:00,9200.0,8975.18,9139.48,8941.0,89810.829
0,,2020-05-03 04:00:00,9157.0,9139.25,8995.65,8906.61,65057.678
0,,2020-05-03 08:00:00,9146.32,8995.65,9051.92,8972.35,60902.612
0,,2020-05-03 12:00:00,9076.83,9051.93,8817.73,8727.24,135783.59
0,,2020-05-03 16:00:00,8915.0,8817.73,8879.04,8785.36,47662.2
0,,2020-05-03 20:00:00,8960.0,8879.2,8900.0,8795.01,52105.804
0,,2020-05-04 00:00:00,8943.88,8899.99,8734.2,8631.11,87032.044
0,,2020-05-04 04:00:00,8745.0,8734.21,8653.3,8526.0,89585.142
0,,2020-05-04 08:00:00,8720.0,8653.22,8677.49,8596.78,59804.204
0,,2020-05-04 12:00:00,8861.0,8677.5,8848.0,8651.0,78733.457
0,,2020-05-04 16:00:00,8888.0,8848.0,8831.07,8745.1,66036.083
0,,2020-05-04 20:00:00,8954.94,8830.78,8873.98,8822.0,58944.377
0,,2020-05-05 00:00:00,8931.13,8873.99,8851.64,8820.0,42274.133
0,,2020-05-05 04:00:00,9118.17,8851.64,9020.52,8851.64,96630.501
0,,2020-05-05 08:00:00,9078.51,9021.05,8849.15,8766.12,99757.882
0,,2020-05-05 12:00:00,8955.0,8849.15,8844.68,8812.92,72212.016
0,,2020-05-05 16:00:00,8937.0,8846.04,8905.82,8822.33,46388.022
0,,2020-05-05 20:00:00,9045.67,8905.69,9022.78,8900.07,52657.576
0,,2020-05-06 00:00:00,9071.98,9022.76,8981.67,8916.01,50605.036
0,,2020-05-06 04:00:00,9050.0,8982.12,9019.7,8960.36,46683.698
0,,2020-05-06 08:00:00,9360.0,9019.27,9321.44,8994.6,146975.291
0,,2020-05-06 12:00:00,9393.59,9321.83,9277.99,9125.53,111400.313
0,,2020-05-06 16:00:00,9326.12,9277.99,9243.01,9205.98,57372.629
0,,2020-05-06 20:00:00,9405.0,9243.0,9148.27,9055.0,94716.833
0,,2020-05-07 00:00:00,9379.0,9148.29,9292.36,9022.0,100153.001
0,,2020-05-07 04:00:00,9321.07,9292.14,9312.13,9232.04,44585.321
0,,2020-05-07 08:00:00,9348.46,9311.32,9285.15,9251.99,47218.044
0,,2020-05-07 12:00:00,9630.0,9285.3,9518.55,9265.77,184221.794
0,,2020-05-07 16:00:00,9965.0,9518.55,9871.77,9505.63,234330.973
0,,2020-05-07 20:00:00,10080.0,9871.67,9995.0,9730.0,128411.086
0,,2020-05-08 00:00:00,10045.03,9994.74,9939.84,9833.34,89482.693
0,,2020-05-08 04:00:00,9940.0,9939.56,9818.52,9726.0,88597.577
0,,2020-05-08 08:00:00,9972.57,9818.61,9912.7,9816.48,66832.031
0,,2020-05-08 12:00:00,10024.98,9912.04,9949.28,9800.0,94975.38
0,,2020-05-08 16:00:00,10004.0,9949.61,9954.49,9873.73,52819.214
0,,2020-05-08 20:00:00,10017.21,9954.28,9807.49,9765.83,65327.316
0,,2020-05-09 00:00:00,9923.98,9809.63,9874.64,9731.86,50947.507
0,,2020-05-09 04:00:00,9888.0,9874.64,9609.65,9577.71,96974.782
0,,2020-05-09 08:00:00,9730.49,9608.49,9651.24,9528.23,85806.061
0,,2020-05-09 12:00:00,9729.0,9651.64,9698.04,9620.88,57950.471
0,,2020-05-09 16:00:00,9804.9,9697.3,9753.34,9682.0,48184.299
0,,2020-05-09 20:00:00,9780.0,9754.19,9550.67,9530.0,72078.837
0,,2020-05-10 00:00:00,9580.0,9550.25,8621.65,7940.0,348028.314
0,,2020-05-10 04:00:00,8832.3,8621.0,8807.73,8466.0,89977.201
0,,2020-05-10 08:00:00,8900.2,8805.67,8735.82,8656.55,90849.251
0,,2020-05-10 12:00:00,8816.72,8734.56,8649.62,8565.0,79880.372
0,,2020-05-10 16:00:00,8687.71,8649.73,8499.69,8250.0,138541.444
-1,close,2020-05-10 20:00:00,8837.4,8499.66,8719.53,8495.0,95632.449
0,,2020-05-11 00:00:00,8800.0,8723.23,8696.89,8656.19,50245.717
0,,2020-05-11 04:00:00,8729.38,8695.32,8660.96,8610.42,50224.73
0,,2020-05-11 08:00:00,8988.0,8661.0,8923.21,8472.01,154096.987
0,,2020-05-11 12:00:00,9164.0,8924.0,8880.01,8756.0,196667.552
0,,2020-05-11 16:00:00,8925.0,8880.0,8747.36,8151.12,278582.2
0,,2020-05-11 20:00:00,8812.35,8747.36,8561.09,8457.12,75347.778
0,,2020-05-12 00:00:00,8740.25,8560.73,8712.55,8520.43,46444.672
0,,2020-05-12 04:00:00,8777.77,8712.68,8651.42,8608.05,49700.869
0,,2020-05-12 08:00:00,8829.0,8651.75,8798.56,8626.58,62545.166
0,,2020-05-12 12:00:00,8939.99,8798.0,8863.5,8648.59,91950.445
0,,2020-05-12 16:00:00,8981.0,8862.73,8789.76,8770.0,71523.96
0,,2020-05-12 20:00:00,8852.58,8787.94,8808.71,8725.0,47550.929
0,,2020-05-13 00:00:00,8971.0,8808.71,8908.63,8790.04,44899.043
0,,2020-05-13 04:00:00,8940.0,8908.42,8867.64,8854.0,32886.656
0,,2020-05-13 08:00:00,9048.66,8866.83,9034.48,8828.0,64635.38
0,,2020-05-13 12:00:00,9180.48,9034.05,9135.32,8983.0,93381.892
0,,2020-05-13 16:00:00,9164.69,9134.18,9145.82,9042.0,51319.198
0,,2020-05-13 20:00:00,9397.0,9145.82,9305.91,9132.82,92596.831
0,,2020-05-14 00:00:00,9383.78,9305.91,9346.85,9250.66,44926.612
0,,2020-05-14 04:00:00,9544.53,9347.28,9502.66,9263.0,84849.251
0,,2020-05-14 08:00:00,9950.0,9502.44,9681.12,9472.84,210090.559
0,,2020-05-14 12:00:00,9755.93,9681.38,9743.59,9520.28,103177.473
0,,2020-05-14 16:00:00,9782.1,9743.56,9657.56,9570.0,69175.303
0,,2020-05-14 20:00:00,9876.0,9656.99,9786.8,9581.8,90309.24
0,,2020-05-15 00:00:00,9843.5,9787.62,9471.0,9231.0,116163.855
0,,2020-05-15 04:00:00,9722.64,9471.47,9669.98,9364.82,71289.748
0,,2020-05-15 08:00:00,9700.0,9668.44,9589.96,9460.0,71385.418
0,,2020-05-15 12:00:00,9615.0,9590.22,9472.45,9405.0,79081.611
0,,2020-05-15 16:00:00,9532.19,9472.93,9337.31,9320.0,66952.851
0,,2020-05-15 20:00:00,9482.93,9336.97,9310.73,9100.0,99233.613
0,,2020-05-16 00:00:00,9454.99,9311.21,9401.25,9210.03,55506.515
0,,2020-05-16 04:00:00,9585.0,9401.54,9385.86,9371.35,58515.234
0,,2020-05-16 08:00:00,9455.8,9385.87,9410.0,9326.0,40174.382
0,,2020-05-16 12:00:00,9529.53,9410.0,9375.34,9329.0,55140.94
0,,2020-05-16 16:00:00,9410.0,9375.34,9325.59,9260.0,48579.072
0,,2020-05-16 20:00:00,9439.0,9325.59,9374.99,9291.43,29852.058
0,,2020-05-17 00:00:00,9572.38,9374.99,9539.0,9317.16,47786.281
0,,2020-05-17 04:00:00,9568.72,9539.0,9536.32,9470.0,28826.63
0,,2020-05-17 08:00:00,9550.0,9536.22,9518.43,9447.13,30468.441
0,,2020-05-17 12:00:00,9880.0,9518.43,9818.43,9517.89,106046.554
0,,2020-05-17 16:00:00,9836.72,9818.43,9768.64,9700.68,41700.688
0,,2020-05-17 20:00:00,9794.6,9768.62,9678.57,9600.0,46030.746
0,,2020-05-18 00:00:00,9958.67,9677.31,9858.12,9677.19,75937.377
0,,2020-05-18 04:00:00,9910.99,9858.14,9782.66,9722.96,56224.276
0,,2020-05-18 08:00:00,9795.0,9781.46,9628.68,9450.0,90769.615
0,,2020-05-18 12:00:00,9730.0,9629.34,9663.3,9560.0,57151.64
0,,2020-05-18 16:00:00,9718.62,9664.09,9698.65,9540.01,53914.362
0,,2020-05-18 20:00:00,9753.18,9698.09,9731.1,9645.95,29735.1
0,,2020-05-19 00:00:00,9739.0,9731.11,9526.23,9480.0,58420.302
0,,2020-05-19 04:00:00,9619.0,9526.02,9570.18,9462.0,38737.878
0,,2020-05-19 08:00:00,9900.0,9570.0,9748.3,9567.99,105609.548
0,,2020-05-19 12:00:00,9760.29,9748.31,9685.0,9555.0,99917.174
0,,2020-05-19 16:00:00,9728.97,9684.99,9643.36,9620.0,36691.199
0,,2020-05-19 20:00:00,9795.0,9643.6,9773.64,9617.13,36937.744
0,,2020-05-20 00:00:00,9800.0,9772.66,9722.76,9706.6,31804.244
0,,2020-05-20 04:00:00,9838.0,9722.78,9762.0,9635.0,53707.818
0,,2020-05-20 08:00:00,9808.0,9761.82,9730.0,9711.02,35836.253
0,,2020-05-20 12:00:00,9798.0,9731.18,9410.03,9281.42,106560.769
0,,2020-05-20 16:00:00,9541.91,9410.02,9525.14,9353.0,69442.151
0,,2020-05-20 20:00:00,9594.7,9525.14,9508.11,9432.1,37072.355
0,,2020-05-21 00:00:00,9573.0,9508.0,9479.96,9444.36,31401.465
0,,2020-05-21 04:00:00,9525.0,9479.97,9453.5,9413.98,32069.772
0,,2020-05-21 08:00:00,9498.49,9453.61,9385.0,9225.53,89319.02
0,,2020-05-21 12:00:00,9390.0,9385.0,9082.3,8932.13,152516.314
0,,2020-05-21 16:00:00,9130.0,9081.89,9062.54,8812.2,112725.16
0,,2020-05-21 20:00:00,9159.87,9062.53,9060.0,9005.22,43407.462
0,,2020-05-22 00:00:00,9128.58,9060.0,8991.49,8953.34,54478.771
0,,2020-05-22 04:00:00,9110.0,8991.25,9077.28,8920.0,51061.128
0,,2020-05-22 08:00:00,9190.86,9077.28,9162.0,9041.0,48567.084
0,,2020-05-22 12:00:00,9219.58,9162.53,9219.58,9076.41,49416.877
0,,2020-05-22 16:00:00,9259.38,9219.58,9170.99,9134.32,48158.162
0,,2020-05-22 20:00:00,9211.9,9170.99,9166.4,9124.15,24326.051
0,,2020-05-23 00:00:00,9300.0,9166.43,9280.0,9166.43,34472.182
0,,2020-05-23 04:00:00,9295.0,9280.0,9252.01,9207.31,23059.071
0,,2020-05-23 08:00:00,9253.82,9252.0,9168.95,9092.0,49059.819
0,,2020-05-23 12:00:00,9216.0,9168.95,9195.46,9076.9,38862.247
0,,2020-05-23 16:00:00,9206.98,9195.49,9177.01,9112.34,28607.285
0,,2020-05-23 20:00:00,9245.33,9177.0,9176.41,9150.0,27529.056
0,,2020-05-24 00:00:00,9227.21,9176.32,9188.91,9111.0,23953.821
0,,2020-05-24 04:00:00,9293.0,9188.9,9251.22,9180.0,29770.838
0,,2020-05-24 08:00:00,9294.44,9251.22,9111.31,9089.0,47072.852
0,,2020-05-24 12:00:00,9176.44,9111.04,9050.0,9006.0,65627.531
0,,2020-05-24 16:00:00,9051.15,9050.0,9015.44,8851.24,101780.437
0,,2020-05-24 20:00:00,9090.0,9014.31,8711.37,8674.0,71437.899
0,,2020-05-25 00:00:00,8817.07,8711.37,8779.99,8623.38,54119.715
0,,2020-05-25 04:00:00,8868.2,8780.0,8861.64,8755.29,33754.542
0,,2020-05-25 08:00:00,8876.6,8861.65,8746.3,8657.0,67394.187
0,,2020-05-25 12:00:00,8853.48,8746.27,8775.67,8724.34,57495.69
0,,2020-05-25 16:00:00,8977.0,8775.68,8922.18,8756.6,64398.443
0,,2020-05-25 20:00:00,8939.93,8922.18,8895.65,8860.0,25817.529
0,,2020-05-26 00:00:00,8924.97,8895.66,8900.0,8817.36,34547.221
0,,2020-05-26 04:00:00,8963.0,8900.01,8951.96,8853.5,38067.834
0,,2020-05-26 08:00:00,9011.82,8951.98,8864.37,8777.0,64033.181
0,,2020-05-26 12:00:00,8912.79,8864.38,8720.48,8700.0,71536.033
0,,2020-05-26 16:00:00,8816.0,8720.59,8795.98,8693.18,38857.364
0,,2020-05-26 20:00:00,8877.33,8795.99,8837.05,8795.38,28577.525
0,,2020-05-27 00:00:00,8892.0,8837.88,8825.03,8811.0,27737.322
0,,2020-05-27 04:00:00,8880.0,8825.33,8841.85,8822.02,19007.215
0,,2020-05-27 08:00:00,9196.14,8841.73,9144.99,8841.23,83682.409
0,,2020-05-27 12:00:00,9230.0,9144.91,9143.0,9116.01,62278.416
0,,2020-05-27 16:00:00,9215.0,9142.88,9153.49,9129.67,34942.035
0,,2020-05-27 20:00:00,9199.0,9153.99,9197.32,9046.1,44606.601
0,,2020-05-28 00:00:00,9280.0,9197.32,9166.01,9151.03,41361.59
0,,2020-05-28 04:00:00,9194.88,9166.0,9146.2,9120.0,29670.288
0,,2020-05-28 08:00:00,9272.01,9145.78,9258.68,9110.97,44604.459
0,,2020-05-28 12:00:00,9521.76,9258.52,9494.98,9245.02,116385.095
0,,2020-05-28 16:00:00,9537.0,9494.97,9448.84,9392.57,39174.426
0,,2020-05-28 20:00:00,9621.65,9449.03,9569.59,9405.63,56216.516
0,,2020-05-29 00:00:00,9598.0,9569.58,9514.24,9455.02,39688.414
0,,2020-05-29 04:00:00,9547.51,9514.24,9516.52,9462.64,22378.88
0,,2020-05-29 08:00:00,9590.0,9516.52,9396.0,9339.97,75776.974
0,,2020-05-29 12:00:00,9473.5,9396.0,9407.25,9317.42,50661.023
0,,2020-05-29 16:00:00,9450.0,9407.37,9401.89,9390.05,29265.714
0,,2020-05-29 20:00:00,9448.45,9401.95,9422.26,9369.0,20920.294
0,,2020-05-30 00:00:00,9428.59,9422.11,9392.85,9326.01,29942.611
0,,2020-05-30 04:00:00,9596.0,9392.96,9523.52,9388.07,57591.172
0,,2020-05-30 08:00:00,9582.17,9523.71,9550.07,9462.0,35876.64
0,,2020-05-30 12:00:00,9574.9,9550.08,9537.11,9491.0,30767.45
0,,2020-05-30 16:00:00,9553.0,9537.1,9531.9,9511.05,18202.074
0,,2020-05-30 20:00:00,9753.0,9531.9,9695.0,9390.0,82854.111
0,,2020-05-31 00:00:00,9698.0,9694.38,9576.49,9551.47,34010.211
0,,2020-05-31 04:00:00,9613.66,9576.49,9563.11,9515.0,31971.909
0,,2020-05-31 08:00:00,9606.52,9563.11,9586.7,9493.0,28214.84
0,,2020-05-31 12:00:00,9638.0,9586.7,9478.23,9436.04,55223.638
0,,2020-05-31 16:00:00,9533.3,9478.65,9513.14,9460.02,24027.683
0,,2020-05-31 20:00:00,9524.17,9513.14,9446.43,9371.76,46381.075
0,,2020-06-01 00:00:00,9572.44,9446.49,9550.82,9420.85,36637.041
0,,2020-06-01 04:00:00,9615.0,9550.82,9563.56,9522.38,31273.19
0,,2020-06-01 08:00:00,9573.08,9563.55,9508.21,9506.0,23211.548
0,,2020-06-01 12:00:00,9587.49,9508.21,9541.71,9486.89,39290.681
0,,2020-06-01 16:00:00,9610.0,9542.44,9567.51,9533.0,31050.605
1,long,2020-06-01 20:00:00,10497.25,9567.5,10232.48,9555.0,172277.392
0,,2020-06-02 00:00:00,10262.3,10232.41,10109.99,10057.0,61089.949
0,,2020-06-02 04:00:00,10138.94,10109.99,10126.25,10080.0,25996.104
0,,2020-06-02 08:00:00,10166.57,10126.33,10121.68,10100.0,27092.143
0,,2020-06-02 12:00:00,10196.0,10121.67,9467.9,9264.15,160790.653
0,,2020-06-02 16:00:00,9544.78,9466.78,9506.55,9413.0,45689.98
0,,2020-06-02 20:00:00,9548.97,9505.79,9514.9,9415.6,33509.688
0,,2020-06-03 00:00:00,9535.0,9514.9,9485.71,9468.0,19729.98
0,,2020-06-03 04:00:00,9540.0,9485.71,9504.0,9382.33,35809.216
0,,2020-06-03 08:00:00,9627.78,9504.0,9614.17,9486.34,36216.817
0,,2020-06-03 12:00:00,9644.0,9614.16,9554.18,9472.62,42936.403
0,,2020-06-03 16:00:00,9623.57,9554.19,9576.01,9509.3,27914.103
0,,2020-06-03 20:00:00,9694.75,9576.01,9663.59,9556.59,22782.893
0,,2020-06-04 00:00:00,9684.85,9663.58,9664.02,9594.91,23347.131
0,,2020-06-04 04:00:00,9674.0,9664.01,9644.81,9621.0,19271.573
0,,2020-06-04 08:00:00,9654.97,9644.81,9618.4,9440.0,66215.645
0,,2020-06-04 12:00:00,9850.0,9618.41,9828.11,9602.0,71965.689
